,period_open,period_close,long_exposure,pnl,capital_used,short_exposure,orders,transactions,positions,gross_leverage,starting_exposure,net_leverage,returns,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,ASSETME,CORR,algo_volatility,benchmark_period_return,benchmark_volatility,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label
2017-03-30 20:00:00+00:00,2017-03-30 13:31:00+00:00,2017-03-30 20:00:00+00:00,65710.00000000001,240.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.13355, 'last_sale_price': 65.71000000000001}]",0.00653612763807744,65470.0,0.00653612763807744,2.3873201679069922e-05,65710.00000000001,65470.0,65710.00000000001,9987643.245,9987643.245,10053353.245,1,0,65710.00000000001,0.0,277.92,0.3854560316006259,0.01741904532978162,0.0,0.0,0.005335324500000294,,,1.2706000021275288,1.8315077006797682,-0.00803666029632299,0.08676808935876959,0.0,0.0,61,2017-03
2017-03-31 20:00:00+00:00,2017-03-31 13:31:00+00:00,2017-03-31 20:00:00+00:00,65860.0,150.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.13355, 'last_sale_price': 65.86}]",0.006550950290164253,65710.00000000001,0.006550950290164253,1.4920394851847263e-05,65860.0,65710.00000000001,65860.0,9987643.245,9987643.245,10053503.245,1,0,65860.0,0.0,278.3,0.736345258363991,0.017276301552530817,0.0,0.0,0.005350324500000392,,,1.2639455906283048,1.8217367954362536,-0.00803666029632299,0.08676808935876959,0.0,0.0,62,2017-03
2017-04-03 20:00:00+00:00,2017-04-03 13:31:00+00:00,2017-04-03 20:00:00+00:00,65550.0,-310.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.13355, 'last_sale_price': 65.55}]",0.006520316321642537,65860.0,0.006520316321642537,-3.0835022623132424e-05,65550.0,65860.0,65550.0,9987643.245,9987643.245,10053193.245,1,0,65550.0,0.0,298.52,0.821049331541269,0.01713802107245919,0.0,0.0,0.005319324500000278,,,1.2467225340831813,1.7968240270892355,-0.00803666029632299,0.08676808935876959,0.0,0.0,63,2017-04
2017-04-04 20:00:00+00:00,2017-04-04 13:31:00+00:00,2017-04-04 20:00:00+00:00,65730.0,180.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.13355, 'last_sale_price': 65.73}]",0.006538104017245209,65550.0,0.006538104017245209,1.790475877805342e-05,65730.0,65550.0,65730.0,9987643.245,9987643.245,10053373.245,1,0,65730.0,0.0,303.7,0.6697793524710491,0.01700197894894962,0.0,0.0,0.005337324500000351,,,1.2412089076576176,1.7887067036720448,-0.00803666029632299,0.08676808935876959,0.0,0.0,64,2017-04
2017-04-05 20:00:00+00:00,2017-04-05 13:31:00+00:00,2017-04-05 20:00:00+00:00,65560.0,-170.0,0.0,0.0,"[{'id': '22ceeedfe5dd49b49574a85556eb32c5', 'dt': Timestamp('2017-04-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-04-05 20:00:00+0000', tz='UTC'), 'amount': -1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.13355, 'last_sale_price': 65.56}]",0.006521304543664381,65730.0,0.006521304543664381,-1.6909747191928837e-05,65560.0,65730.0,65560.0,9987643.245,9987643.245,10053203.245,1,0,65560.0,0.0,295.0,-0.08437117762020768,0.016869792177394958,0.0,0.0,0.005320324500000417,,,1.227803404754782,1.7692869634301185,-0.00803666029632299,0.08676808935876959,0.0,0.0,65,2017-04
2017-04-06 20:00:00+00:00,2017-04-06 13:31:00+00:00,2017-04-06 20:00:00+00:00,0.0,136.13499999977648,65696.13500000001,0.0,"[{'id': '22ceeedfe5dd49b49574a85556eb32c5', 'dt': Timestamp('2017-04-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-04-05 20:00:00+0000', tz='UTC'), 'amount': -1000, 'filled': -1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '23af81fd682b43ec950052e49f98d526', 'dt': Timestamp('2017-04-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-04-06 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': -1000, 'dt': Timestamp('2017-04-06 20:00:00+0000', tz='UTC'), 'price': 65.697135, 'order_id': '22ceeedfe5dd49b49574a85556eb32c5', 'sid': Equity(1894 [MSFT]), 'commission': None}]",[],0.0,65560.0,0.0,1.3541455064824959e-05,0.0,65560.0,0.0,9987643.245,10053339.379999999,10053339.379999999,0,0,0.0,0.0,298.7,-0.5203491871941229,0.016740059070310374,0.0,0.0,0.005333938000000371,,,1.2216600789273704,1.760282492851735,-0.00803666029632299,0.08676808935876959,0.0,0.0,66,2017-04
2017-04-07 20:00:00+00:00,2017-04-07 13:31:00+00:00,2017-04-07 20:00:00+00:00,65680.0,-33.83999999985099,-65713.84,0.0,"[{'id': '23af81fd682b43ec950052e49f98d526', 'dt': Timestamp('2017-04-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-04-06 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 1000, 'dt': Timestamp('2017-04-07 20:00:00+0000', tz='UTC'), 'price': 65.71284, 'order_id': '23af81fd682b43ec950052e49f98d526', 'sid': Equity(1894 [MSFT]), 'commission': None}]","[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.68}]",0.0065331745602153464,0.0,0.0065331745602153464,-3.366045720820665e-06,65680.0,0.0,65680.0,10053339.379999999,9987625.54,10053305.54,1,0,65680.0,0.0,302.54,-0.5637646641921258,0.016613565036614923,0.0,0.0,0.005330554000000376,,,1.2118270660249644,1.7459984315790742,-0.00803666029632299,0.08676808935876959,0.0,0.0,67,2017-04
2017-04-10 20:00:00+00:00,2017-04-10 13:31:00+00:00,2017-04-10 20:00:00+00:00,65530.0,-150.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.53}]",0.006518351351400657,65680.0,0.006518351351400657,-1.4920465651990789e-05,65530.0,65680.0,65530.0,9987625.54,9987625.54,10053155.54,1,0,65530.0,0.0,312.39,0.9719260468382609,0.016490127243482908,0.0,0.0,0.0053155540000005,,,1.1995907537745074,1.7282762786756165,-0.00803666029632299,0.08676808935876959,0.0,0.0,68,2017-04
2017-04-11 20:00:00+00:00,2017-04-11 13:31:00+00:00,2017-04-11 20:00:00+00:00,65480.00000000001,-50.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.48}]",0.006513410183496394,65530.0,0.006513410183496394,-4.973562758636696e-06,65480.00000000001,65530.0,65480.00000000001,9987625.54,9987625.54,10053105.54,1,0,65480.00000000001,0.0,308.71,0.408027036015011,0.01636920450416039,0.0,0.0,0.005310554000000467,,,1.1898289151302843,1.7141076102909478,-0.00803666029632299,0.08676808935876959,0.0,0.0,69,2017-04
2017-04-12 20:00:00+00:00,2017-04-12 13:31:00+00:00,2017-04-12 20:00:00+00:00,65230.00000000001,-250.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.23}]",0.00648870360669681,65480.00000000001,0.00648870360669681,-2.4867937475137047e-05,65230.00000000001,65480.00000000001,65230.00000000001,9987625.54,9987625.54,10052855.54,1,0,65230.00000000001,0.0,296.84000000000003,-0.364714403931273,0.016251310079463527,0.0,0.0,0.005285554000000525,,,1.1758308529766894,1.6938692892431089,-0.00803666029632299,0.08676808935876959,0.0,0.0,70,2017-04
2017-04-13 20:00:00+00:00,2017-04-13 13:31:00+00:00,2017-04-13 20:00:00+00:00,64950.0,-280.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 64.95}]",0.006461030781769187,65230.00000000001,0.006461030781769187,-2.7852782613413396e-05,64950.0,65230.00000000001,64950.0,9987625.54,9987625.54,10052575.54,1,0,64950.0,0.0,304.0,0.10957208292944691,0.01613599404662166,0.0,0.0,0.005257554000000608,,,1.1614280509995856,1.6730545090661373,-0.00803666029632299,0.08676808935876959,0.0,0.0,71,2017-04
2017-04-17 20:00:00+00:00,2017-04-17 13:31:00+00:00,2017-04-17 20:00:00+00:00,65480.00000000001,530.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.48}]",0.006513410183496394,64950.0,0.006513410183496394,5.272280699508691e-05,65480.00000000001,64950.0,65480.00000000001,9987625.54,9987625.54,10053105.54,1,0,65480.00000000001,0.0,301.44,-0.9605998951260173,0.01602200849864331,0.0,0.0,0.005310554000000467,,,1.1649623770715452,1.6779846602961161,-0.00803666029632299,0.08676808935876959,0.0,0.0,72,2017-04
2017-04-18 20:00:00+00:00,2017-04-18 13:31:00+00:00,2017-04-18 20:00:00+00:00,65390.0,-90.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.39}]",0.006504515957407941,65480.00000000001,0.006504515957407941,-8.952457491218091e-06,65390.0,65480.00000000001,65390.0,9987625.54,9987625.54,10053015.54,1,0,65390.0,0.0,300.25,-0.7799046060032914,0.015911103204920892,0.0,0.0,0.005301554000000319,,,1.1550705853470902,1.6636525703623444,-0.00803666029632299,0.08676808935876959,0.0,0.0,73,2017-04
2017-04-19 20:00:00+00:00,2017-04-19 13:31:00+00:00,2017-04-19 20:00:00+00:00,65040.00000000001,-350.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.04}]",0.006469925786469567,65390.0,0.006469925786469567,-3.481542414884853e-05,65040.00000000001,65390.0,65040.00000000001,9987625.54,9987625.54,10052665.54,1,0,65040.00000000001,0.0,305.52,-0.582943449817706,0.01580299813172033,0.0,0.0,0.005266554000000312,,,1.1397539323149704,1.6415397015595063,-0.00803666029632299,0.08676808935876959,0.0,0.0,74,2017-04
2017-04-20 20:00:00+00:00,2017-04-20 13:31:00+00:00,2017-04-20 20:00:00+00:00,65500.0,460.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 65.5}]",0.006515386656556167,65040.00000000001,0.006515386656556167,4.5759007714973876e-05,65500.0,65040.00000000001,65500.0,9987625.54,9987625.54,10053125.54,1,0,65500.0,0.0,302.51,-0.2945208498583507,0.015695928705400177,0.0,0.0,0.005312554000000302,,,1.1420239058070496,1.6446662751858954,-0.00803666029632299,0.08676808935876959,0.0,0.0,75,2017-04
2017-04-21 20:00:00+00:00,2017-04-21 13:31:00+00:00,2017-04-21 20:00:00+00:00,66400.0,900.0,0.0,0.0,"[{'id': 'aeec9f1ac5b44014a9220a5bfb4b221c', 'dt': Timestamp('2017-04-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-04-21 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 66.4}]",0.006604319805616886,65500.0,0.006604319805616886,8.952439680753876e-05,66400.0,65500.0,66400.0,9987625.54,9987625.54,10054025.54,1,0,66400.0,0.0,305.6,-0.8941223224182677,0.015590974011235477,0.0,0.0,0.005402554000000226,,,1.1536234315142027,1.6612272835864113,-0.00803666029632299,0.08676808935876959,0.0,0.0,76,2017-04
2017-04-24 20:00:00+00:00,2017-04-24 13:31:00+00:00,2017-04-24 20:00:00+00:00,375560.00000000006,974.984999999404,-308185.0150000001,0.0,"[{'id': 'aeec9f1ac5b44014a9220a5bfb4b221c', 'dt': Timestamp('2017-04-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-04-21 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 1000, 'dt': Timestamp('2017-04-24 20:00:00+0000', tz='UTC'), 'price': 308.18401500000004, 'order_id': 'aeec9f1ac5b44014a9220a5bfb4b221c', 'sid': Equity(2862 [TSLA]), 'commission': None}]","[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 67.53}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 308.03000000000003}]",0.037350569904619685,66400.0,0.037350569904619685,9.6974589543386e-05,375560.00000000006,66400.0,375560.00000000006,9987625.54,9679440.524999999,10055000.524999999,2,0,375560.00000000006,0.0,308.03000000000003,-0.04619371325405314,0.015488131413858951,0.0,0.0,0.005500052500000185,,,1.1666932542262785,1.6799100074028923,-0.00803666029632299,0.08676808935876959,0.0,0.0,77,2017-04
2017-04-25 20:00:00+00:00,2017-04-25 13:31:00+00:00,2017-04-25 20:00:00+00:00,381710.0,6150.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 67.92}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 313.79}]",0.037939001016983595,375560.00000000006,0.037939001016983595,0.0006116359700538698,381710.0,375560.00000000006,381710.0,9679440.524999999,9679440.524999999,10061150.524999999,2,0,381710.0,0.0,313.79,0.9554859937713527,0.015417804948046317,0.0,0.0,0.006115052500000218,,,1.2851562084057977,1.8540041842988846,-0.00803666029632299,0.08676808935876959,0.0,0.0,78,2017-04
2017-04-26 20:00:00+00:00,2017-04-26 13:31:00+00:00,2017-04-26 20:00:00+00:00,378000.0,-3710.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 67.83}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 310.17}]",0.037584114871014866,381710.0,0.037584114871014866,-0.00036874510432804986,378000.0,381710.0,378000.0,9679440.524999999,9679440.524999999,10057440.524999999,2,0,378000.0,0.0,310.17,0.14523836630791365,0.015339478220586004,0.0,0.0,0.005744052500000096,,,1.1986863900696358,1.7281485747753957,-0.00803666029632299,0.08676808935876959,0.0,0.0,79,2017-04
2017-04-27 20:00:00+00:00,2017-04-27 13:31:00+00:00,2017-04-27 20:00:00+00:00,376875.0,-1125.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 68.27}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 308.605}]",0.037476449407647244,378000.0,0.037476449407647244,-0.0001118574847350784,376875.0,378000.0,376875.0,9679440.524999999,9679440.524999999,10056315.524999999,2,0,376875.0,0.0,308.605,-0.565696393955605,0.015245613086662033,0.0,0.0,0.0056315525000001365,,,1.1678790678005166,1.6836917665895543,-0.00803666029632299,0.08676808935876959,0.0,0.0,80,2017-04
2017-04-28 20:00:00+00:00,2017-04-28 13:31:00+00:00,2017-04-28 20:00:00+00:00,382462.0,5587.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 68.46000000000001}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 314.002}]",0.038010902913214226,376875.0,0.038010902913214226,0.0005555712712186356,382462.0,376875.0,382462.0,9679440.524999999,9679440.524999999,10061902.524999999,2,0,382462.0,0.0,314.002,-0.511189943053828,0.015174152964725216,0.0,0.0,0.00619025250000016,,,1.272799950329174,1.8377310078637383,-0.00803666029632299,0.08676808935876959,0.0,0.0,81,2017-04
2017-05-01 20:00:00+00:00,2017-05-01 13:31:00+00:00,2017-05-01 20:00:00+00:00,392240.0,9778.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 69.41}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 322.83}]",0.03894484133272288,382462.0,0.03894484133272288,0.0009717844091319261,392240.0,382462.0,392240.0,9679440.524999999,9679440.524999999,10071680.524999999,2,0,392240.0,0.0,322.83,0.7832551720172455,0.015161620546796269,0.0,0.0,0.007168052500000188,,,1.4552921979835047,2.1124068973461334,-0.00803666029632299,0.08676808935876959,0.0,0.0,82,2017-05
2017-05-02 20:00:00+00:00,2017-05-02 13:31:00+00:00,2017-05-02 20:00:00+00:00,388190.0,-4050.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 69.3}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 318.89}]",0.03855822867516288,392240.0,0.03855822867516288,-0.0004021175999324722,388190.0,392240.0,388190.0,9679440.524999999,9679440.524999999,10067630.524999999,2,0,388190.0,0.0,318.89,0.4324014362527947,0.015093024886446331,0.0,0.0,0.0067630525000001995,,,1.363402145279003,1.9775494243333185,-0.00803666029632299,0.08676808935876959,0.0,0.0,83,2017-05
2017-05-03 20:00:00+00:00,2017-05-03 13:31:00+00:00,2017-05-03 20:00:00+00:00,379845.0,-8345.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 69.08}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 310.765}]",0.03776063409831486,388190.0,0.03776063409831486,-0.0008288941453779008,379845.0,388190.0,379845.0,9679440.524999999,9679440.524999999,10059285.524999999,2,0,379845.0,0.0,310.765,-0.37821488432247197,0.015084500183053049,0.0,0.0,0.005928552500000128,,,1.1830823230834324,1.7089523836419123,-0.00803666029632299,0.08676808935876959,0.0,0.0,84,2017-05
2017-05-04 20:00:00+00:00,2017-05-04 13:31:00+00:00,2017-05-04 20:00:00+00:00,364270.0,-15575.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 68.81}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 295.46}]",0.03626846861956927,379845.0,0.03626846861956927,-0.0015483206994465482,364270.0,379845.0,364270.0,9679440.524999999,9679440.524999999,10043710.524999999,2,0,364270.0,0.0,295.46,0.9997460374260305,0.015251413584325748,0.0,0.0,0.004371052500000028,,,0.8553918364695082,1.2171967516503053,-0.00803666029632299,0.08676808935876959,0.0,0.0,85,2017-05
2017-05-05 20:00:00+00:00,2017-05-05 13:31:00+00:00,2017-05-05 20:00:00+00:00,377350.0,13080.0,0.0,0.0,[],[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 69.0}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 308.35}]",0.03752191109697992,364270.0,0.03752191109697992,0.0013023075453482136,377350.0,364270.0,377350.0,9679440.524999999,9679440.524999999,10056790.524999999,2,0,377350.0,0.0,308.35,-0.027828257233023485,0.015311809487179065,0.0,0.0,0.005679052500000115,,,1.091334224339253,1.5682295743923864,-0.00803666029632299,0.08676808935876959,0.0,0.0,86,2017-05
2017-05-08 20:00:00+00:00,2017-05-08 13:31:00+00:00,2017-05-08 20:00:00+00:00,375940.0,-1410.0,0.0,0.0,"[{'id': '5a91c9076fe246ada39b08a4a281d667', 'dt': Timestamp('2017-05-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-08 20:00:00+0000', tz='UTC'), 'amount': -1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],"[{'sid': Equity(1894 [MSFT]), 'amount': 1000, 'cost_basis': 65.71383999999999, 'last_sale_price': 68.94}, {'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 307.0}]",0.0373869491129974,377350.0,0.0373869491129974,-0.00014020377539880613,375940.0,377350.0,375940.0,9679440.524999999,9679440.524999999,10055380.524999999,2,0,375940.0,0.0,307.0,-0.6934763840015268,0.01522658406375914,0.0,0.0,0.005538052500000168,,,1.0581573477947823,1.5204717392433191,-0.00803666029632299,0.08676808935876959,0.0,0.0,87,2017-05
2017-05-09 20:00:00+00:00,2017-05-09 13:31:00+00:00,2017-05-09 20:00:00+00:00,321359.0,14423.480000000447,69004.48000000001,0.0,"[{'id': '5a91c9076fe246ada39b08a4a281d667', 'dt': Timestamp('2017-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-08 20:00:00+0000', tz='UTC'), 'amount': -1000, 'filled': -1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1894 [MSFT]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -1000, 'dt': Timestamp('2017-05-09 20:00:00+0000', tz='UTC'), 'price': 69.00548, 'order_id': '5a91c9076fe246ada39b08a4a281d667', 'sid': Equity(1894 [MSFT]), 'commission': None}]","[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 321.359}]",0.03191313354663451,375940.0,0.03191313354663451,0.0014344041942659924,321359.0,375940.0,321359.0,9679440.524999999,9748445.004999999,10069804.004999999,1,0,321359.0,0.0,321.359,0.33626241875976765,0.015315428768397869,0.0,0.0,0.006980400500000261,,,1.3082651376888321,1.9016572959025575,-0.00803666029632299,0.08676808935876959,0.0,0.0,88,2017-05
2017-05-10 20:00:00+00:00,2017-05-10 13:31:00+00:00,2017-05-10 20:00:00+00:00,325220.0,3861.0,0.0,0.0,[],[],"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 325.22}]",0.03228417858233117,321359.0,0.03228417858233117,0.0003834235500594918,325220.0,321359.0,325220.0,9748445.004999999,9748445.004999999,10073665.004999999,1,0,325220.0,0.0,325.22,0.5978562702384826,0.015236745047736647,0.0,0.0,0.007366500500000317,,,1.3714976106020071,1.994565252500682,-0.00803666029632299,0.08676808935876959,0.0,0.0,89,2017-05
2017-05-11 20:00:00+00:00,2017-05-11 13:31:00+00:00,2017-05-11 20:00:00+00:00,323100.0,-2120.0,0.0,0.0,[],[],"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 323.1}]",0.032080480188451485,325220.0,0.032080480188451485,-0.00021044972201766932,323100.0,325220.0,323100.0,9748445.004999999,9748445.004999999,10071545.004999999,1,0,323100.0,0.0,323.1,0.7090346776838636,0.015158854545440687,0.0,0.0,0.007154500500000216,,,1.3243553122171081,1.925795707030108,-0.00803666029632299,0.08676808935876959,0.0,0.0,90,2017-05
2017-05-12 20:00:00+00:00,2017-05-12 13:31:00+00:00,2017-05-12 20:00:00+00:00,324810.0,1710.0,0.0,0.0,"[{'id': '28a4e4b9cee14edc828b69ddce0da6e1', 'dt': Timestamp('2017-05-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-12 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],"[{'sid': Equity(2862 [TSLA]), 'amount': 1000, 'cost_basis': 308.1850150000001, 'last_sale_price': 324.81}]",0.03224479076909858,323100.0,0.03224479076909858,0.00016978527119237974,324810.0,323100.0,324810.0,9748445.004999999,9748445.004999999,10073255.004999999,1,0,324810.0,0.0,324.81,-0.9600395999422244,0.01507514940992804,0.0,0.0,0.007325500500000137,,,1.3482633834028837,1.9605373350351476,-0.00803666029632299,0.08676808935876959,0.0,0.0,91,2017-05
2017-05-15 20:00:00+00:00,2017-05-15 13:31:00+00:00,2017-05-15 20:00:00+00:00,631760.0,-9088.939999999478,-316038.94000000006,0.0,"[{'id': '28a4e4b9cee14edc828b69ddce0da6e1', 'dt': Timestamp('2017-05-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2017-05-12 20:00:00+0000', tz='UTC'), 'amount': 1000, 'filled': 1000, 'commission': 1.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2862 [TSLA]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 1000, 'dt': Timestamp('2017-05-15 20:00:00+0000', tz='UTC'), 'price': 316.03794, 'order_id': '28a4e4b9cee14edc828b69ddce0da6e1', 'sid': Equity(2862 [TSLA]), 'commission': None}]","[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 312.1119775, 'last_sale_price': 315.88}]",0.06277320901898294,324810.0,0.06277320901898294,-0.0009022843157934224,631760.0,324810.0,631760.0,9748445.004999999,9432406.065,10064166.065,1,0,631760.0,0.0,315.88,-0.49830574345765793,0.015080093999178451,0.0,0.0,0.006416606500000199,,,1.1692812160500752,1.6924943063294198,-0.00803666029632299,0.08676808935876959,0.0,0.0,92,2017-05
2017-05-16 20:00:00+00:00,2017-05-16 13:31:00+00:00,2017-05-16 20:00:00+00:00,634020.0,2260.0,0.0,0.0,[],[],"[{'sid': Equity(2862 [TSLA]), 'amount': 2000, 'cost_basis': 312.1119775, 'last_sale_price': 317.01}]",0.0629836245660639,631760.0,0.0629836245660639,0.00022455909266638763,634020.0,631760.0,634020.0,9432406.065,9432406.065,10066426.065,1,0,634020.0,0.0,317.01,0.2238486665059588,0.015000071645715459,0.0,0.0,0.006642606500000259,,,1.2034444247272524,1.742092166907088,-0.00803666029632299,0.08676808935876959,0.0,0.0,93,2017-05
